Acc-1,Acc-2,Acc-3,Gps-1,Gps-2,Gyr-1,Gyr-2,Gyr-3,Lum-1,MagF-1,MagF-2,MagF-3,Class
7.9702973,-20.345926,1.9117701,-21.928371,-50.49037,0.14446963,2.446057,3.6914587,0,2.6325,-14.4675,-17.789999,1
3.90614,-2.3104045,5.315128,-21.928246,-50.490402,-3.0503557,2.627484,-10.771997,0,9.585,-9.8025,-19.4625,1
-3.7086184,0.36032736,-10.815806,-21.928215,-50.490406,-1.6905695,-4.298506,1.0885619,0,3.2624998,-11.0625,-20.1075,1
11.548432,-29.806614,10.764331,-21.928099,-50.49048,1.6374242,4.913953,5.6505036,0,3.1425,-14.5875,-17.3625,1
5.1798553,0.5566519,0.031124622,-21.928087,-50.49051,-3.692375,-1.5318973,-12.682174,0,9.5625,-9.6975,-18.4725,1
-8.304289,-2.9041667,2.9017725,-21.928083,-50.490536,-1.7400496,-3.723682,3.9474113,0,0.39,-10.8825,-20.13,1
-20.36029,-30.454247,-9.931149,-21.9281,-50.490856,0.23182335,-2.5679247,1.1276573,0,2.8125,-12.1875,-20.1,1
5.092467,-11.160571,1.7393875,-21.928112,-50.49104,-1.9318613,2.1003075,1.6548339,0,-1.6949999,-11.7,-20.3625,1
2.956839,-8.645462,-2.634819,-21.928114,-50.49107,1.235475,0.4063781,2.084883,0,-0.6975,-9.0075,-21.84,1
4.3155484,-12.2080345,-3.550601,-21.928118,-50.491127,0.8689558,-0.9595166,-0.70249504,0,1.515,-16.297499,-15.509999,1
1.283292,-9.829395,4.1982327,-21.928139,-50.491283,-1.320996,4.5657597,1.2944235,0,17.685,7.62,10.8975,1
-0.40581718,0.90141696,8.8884735,-21.928156,-50.491436,0.13164146,-0.8556695,0.68477994,639,17.0325,8.115,11.46,1
-2.858677,2.6635494,10.25676,-21.928164,-50.491447,0.17195857,-0.6253733,0.6065892,661,12.599999,7.7025,16.297499,1
-2.4744074,0.700304,9.2069025,-21.928164,-50.491436,0.15668693,0.23777929,0.02687807,798,13.799999,8.7,14.497499,1
-2.420538,2.0410569,9.010578,-21.928162,-50.491436,0.24953845,0.04046982,0.84421575,790,18.9,3.2024999,12.3975,1
-0.5734113,3.5051112,8.4647,-21.92816,-50.491436,0.07238753,0.11071932,-0.15088372,808,17.3025,5.0025,13.799999,1

